704074024	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								SAU	RIYADH	SAU								1	043	043	04	1	2.8	2	1	2	2.30769230769231	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105130000	https://aawsat.com/english/home/article/1074236/china-commerce-vice-minister-riyadh-beijing-set-20-bln-investment-fund
704074025	20171105	201711	2017	2017.8356	CHN	CHINA	CHN								SAU	RIYADH	SAU								1	043	043	04	1	2.8	2	1	2	2.30769230769231	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105130000	https://aawsat.com/english/home/article/1074236/china-commerce-vice-minister-riyadh-beijing-set-20-bln-investment-fund
704074026	20171105	201711	2017	2017.8356	CHN	CHINESE	CHN								gin	JING			gin						1	010	010	01	1	0.0	5	1	5	8.33333333333333	4	Gongfu, Fujian, China	CH	CH07	13009	25.8583	118.989	9167115	4	Gongfu, Fujian, China	CH	CH07	13009	25.8583	118.989	9167115	4	Gongfu, Fujian, China	CH	CH07	13009	25.8583	118.989	9167115	20171105130000	http://alibi.com/events/245874/Afternoon-Tea.html
704074027	20171105	201711	2017	2017.8356	CHNBUS	CHINESE	CHN					BUS			BUS	BUSINESS						BUS			1	013	013	01	1	0.4	6	1	6	1.96560196560197	4	Jilin, Jilin, China	CH	CH05	13169	43.8508	126.56	-1912247	4	Jilin, Jilin, China	CH	CH05	13169	43.8508	126.56	-1912247	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20171105130000	http://news.xinhuanet.com/english/2017-11/05/c_136729851.htm
704074028	20171105	201711	2017	2017.8356	CHNBUS	CHINESE	CHN					BUS			NPL	NEPAL	NPL								1	042	042	04	1	1.9	6	1	6	1.96560196560197	4	Jilin, Jilin, China	CH	CH05	13169	43.8508	126.56	-1912247	4	Jilin, Jilin, China	CH	CH05	13169	43.8508	126.56	-1912247	4	Jilin, Jilin, China	CH	CH05	13169	43.8508	126.56	-1912247	20171105130000	http://news.xinhuanet.com/english/2017-11/05/c_136729851.htm
704074029	20171105	201711	2017	2017.8356	CHNGOV	CHINA	CHN					GOV													0	010	010	01	1	0.0	2	1	2	1.41176470588235	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171105130000	http://morungexpress.com/trump-expected-change-course-paris-climate-accord-un-environment-head/
704074030	20171105	201711	2017	2017.8356	CHR	CHRISTIAN				CHR															1	040	040	04	1	1.0	5	1	5	-2.98913043478261	1	Denmark	DA	DA		56	10	DA	0								1	Denmark	DA	DA		56	10	DA	20171105130000	http://onlineathens.com/entertainment/2017-11-05/movie-review-palme-d-or-winner-square-charming-satire
704074031	20171105	201711	2017	2017.8356	CHRCTH	THE POPE				CHR	CTH														0	013	013	01	1	0.4	6	1	6	-1.8322762508809	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20171105130000	https://www.politico.com/story/2017/11/05/trump-california-climate-jerry-brown-244551
704074032	20171105	201711	2017	2017.8356	CHRCTH	CATHOLIC				CHR	CTH														1	050	050	05	1	3.5	5	1	5	3.18471337579618	1	Guyana	GY	GY		5	-59	GY	0								1	Guyana	GY	GY		5	-59	GY	20171105130000	http://newsday.co.tt/2017/11/05/regrello-open-prestige-schools-to-all/
704074033	20171105	201711	2017	2017.8356	CHRCTH	THE POPE				CHR	CTH				FRA	PARIS	FRA								1	120	120	12	3	-4.0	3	1	3	-1.8322762508809	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105130000	https://www.politico.com/story/2017/11/05/trump-california-climate-jerry-brown-244551
704074034	20171105	201711	2017	2017.8356	CHRCTH	THE POPE				CHR	CTH				FRA	PARIS	FRA								1	1246	124	12	3	-4.0	4	1	4	-1.8322762508809	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105130000	https://www.politico.com/story/2017/11/05/trump-california-climate-jerry-brown-244551
704074035	20171105	201711	2017	2017.8356	CHRCTH	THE POPE				CHR	CTH				FRA	PARIS	FRA								1	1246	124	12	3	-4.0	1	1	1	-1.8322762508809	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171105130000	https://www.politico.com/story/2017/11/05/trump-california-climate-jerry-brown-244551
704074036	20171105	201711	2017	2017.8356	CHRCTH	THE POPE				CHR	CTH				GOV	PRESIDENT						GOV			1	111	111	11	3	-2.0	2	1	2	-1.8322762508809	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171105130000	https://www.politico.com/story/2017/11/05/trump-california-climate-jerry-brown-244551
704074037	20171105	201711	2017	2017.8356	CHRCTH	THE POPE				CHR	CTH				GOV	PRESIDENT						GOV			1	111	111	11	3	-2.0	3	1	3	-1.8322762508809	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20171105130000	https://www.politico.com/story/2017/11/05/trump-california-climate-jerry-brown-244551
704074038	20171105	201711	2017	2017.8356	CHRCTH	CATHOLIC BISHOP				CHR	CTH				PHL	PHILIPPINE	PHL								1	026	026	02	1	4.0	6	1	6	-2.53968253968254	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	20171105130000	http://www.philstar.com/headlines/2017/11/05/1755928/opposition-ex-vp-binay-join-cbcp-march-vs-ejks
704074039	20171105	201711	2017	2017.8356	CHRCTH	CATHOLIC BISHOP				CHR	CTH				PHL	PHILIPPINE	PHL								1	026	026	02	1	4.0	2	1	2	-2.53968253968254	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	20171105130000	http://www.philstar.com/headlines/2017/11/05/1755928/opposition-ex-vp-binay-join-cbcp-march-vs-ejks
704074040	20171105	201711	2017	2017.8356	CHRCTH	CATHOLIC BISHOP				CHR	CTH				PHL	PHILIPPINE	PHL								1	026	026	02	1	4.0	2	1	2	-2.53968253968254	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	20171105130000	http://www.philstar.com/headlines/2017/11/05/1755928/opposition-ex-vp-binay-join-cbcp-march-vs-ejks
704074041	20171105	201711	2017	2017.8356	CHRCTH603GOV	ORDER OF MALTA				CHR	CTH	GOV													1	042	042	04	1	1.9	2	1	2	2.5	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	0								4	Marsalforn, ¿ebbu¿, Malta	MT	MT66	19484	36.0711	14.2586	-18850	20171105130000	https://www.timesofmalta.com/articles/view/20171105/gozo/Maltese-pilgrims-visit-Gozo.662277
704074042	20171105	201711	2017	2017.8356	CHRCTH603GOV	ORDER OF MALTA				CHR	CTH	GOV			MLT	MALTA	MLT								1	042	042	04	1	1.9	8	1	8	2.5	4	Gozo, Malta (general), Malta	MT	MT00	19480	36.0494	14.25	-18546	4	Marsalforn, ¿ebbu¿, Malta	MT	MT66	19484	36.0711	14.2586	-18850	4	Marsalforn, ¿ebbu¿, Malta	MT	MT66	19484	36.0711	14.2586	-18850	20171105130000	https://www.timesofmalta.com/articles/view/20171105/gozo/Maltese-pilgrims-visit-Gozo.662277
704074043	20171105	201711	2017	2017.8356	COG	CONGO	COG								MIL	COLONEL						MIL			1	072	072	07	2	8.3	5	1	5	-9.34256055363325	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20171105130000	https://www.voanews.com/a/congo-force-clash-with-renegade-colonel/4101396.html
704074044	20171105	201711	2017	2017.8356	COL	COLOMBIA	COL																		0	043	043	04	1	2.8	3	1	3	-1.96721311475409	4	Macondo, Atláico, Colombia	CO	CO04	13495	10.8522	-75.0711	6245056	0								4	Macondo, Atláico, Colombia	CO	CO04	13495	10.8522	-75.0711	6245056	20171105130000	http://www.opb.org/artsandlife/article/npr-firsthand-experience-fuels-the-pursuit-of-memory/
704074045	20171105	201711	2017	2017.8356	COL	COLOMBIA	COL								GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	1	1	1	-2.3391812865497	1	Germany	GM	GM		51.5	10.5	GM	1	United Kingdom	UK	UK		54	-4	UK	4	Macondo, Atláico, Colombia	CO	CO04	13495	10.8522	-75.0711	6245056	20171105130000	http://wypr.org/post/firsthand-experience-fuels-pursuit-memory
704074046	20171105	201711	2017	2017.8356	COL	COLOMBIA	COL								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	1	1	1	-1.96721311475409	4	Macondo, Atláico, Colombia	CO	CO04	13495	10.8522	-75.0711	6245056	1	United Kingdom	UK	UK		54	-4	UK	4	Macondo, Atláico, Colombia	CO	CO04	13495	10.8522	-75.0711	6245056	20171105130000	http://www.opb.org/artsandlife/article/npr-firsthand-experience-fuels-the-pursuit-of-memory/
704074047	20171105	201711	2017	2017.8356	COL	COLOMBIA	COL								GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	1	1	1	-1.96721311475409	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105130000	http://www.opb.org/artsandlife/article/npr-firsthand-experience-fuels-the-pursuit-of-memory/
704074048	20171105	201711	2017	2017.8356	COP	PRISON						COP													0	015	015	01	1	0.0	3	1	3	-14.8362235067438	3	Watertown, Florida, United States	US	USFL	FL023	30.1925	-82.6146	306564	0								3	Watertown, Florida, United States	US	USFL	FL023	30.1925	-82.6146	306564	20171105130000	http://www.watertowndailytimes.com/news03/florida-teen-admits-to-abusing-young-girl-in-lyme-20171105
704074049	20171105	201711	2017	2017.8356	COP	POLICEMAN						COP													0	042	042	04	1	1.9	10	1	10	-5.95041322314049	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	0								4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171105130000	https://www.dailystar.co.uk/news/latest-news/657729/UK-death-row-execution-Laura-Plummer-arrest-Egypt-holiday-drug
704074050	20171105	201711	2017	2017.8356	COP	POLICE OFFICER						COP													1	071	071	07	2	7.4	10	1	10	1.73267326732673	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105130000	http://thetimes-tribune.com/news/around-the-towns-11-05-2017-1.2264121
704074051	20171105	201711	2017	2017.8356	COP	SECURITY FORCE						COP													1	072	072	07	2	8.3	10	1	10	0.909090909090914	4	Sumisip, Basilan, Philippines	RP	RP22	24237	6.41972	121.971	-2454406	0								4	Sumisip, Basilan, Philippines	RP	RP22	24237	6.41972	121.971	-2454406	20171105130000	http://www.sunstar.com.ph/zamboanga/local-news/2017/11/05/work-starts-phase-2-basilan-transcentral-road-573144
704074052	20171105	201711	2017	2017.8356	COP	STATE PRISON						COP													0	084	084	08	2	7.0	4	1	4	-14.8362235067438	3	Watertown, Florida, United States	US	USFL	FL023	30.1925	-82.6146	306564	0								3	Watertown, Florida, United States	US	USFL	FL023	30.1925	-82.6146	306564	20171105130000	http://www.watertowndailytimes.com/news03/florida-teen-admits-to-abusing-young-girl-in-lyme-20171105
704074053	20171105	201711	2017	2017.8356	COP	PRISON						COP													0	084	084	08	2	7.0	6	1	6	-11.4285714285714	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105130000	http://www.watertowndailytimes.com/news05/ags-office-wraps-up-two-more-days-of-pleas-and-sentencings-in-operation-gravy-train--20171105
704074054	20171105	201711	2017	2017.8356	COP	POLICE						COP													1	1124	112	11	3	-2.0	10	1	10	-5.59345156889495	0								0								0								20171105130000	https://www.iol.co.za/sunday-tribune/news/husband-found-hanged-after-murder-11863533
704074055	20171105	201711	2017	2017.8356	COP	POLICE						COP													1	120	120	12	3	-4.0	10	1	10	-6	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	0								4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20171105130000	http://www.charlotteobserver.com/news/nation-world/world/article182874776.html
704074056	20171105	201711	2017	2017.8356	COP	STATE PRISON						COP													1	173	173	17	4	-5.0	6	1	4	-14.8362235067438	3	Watertown, Florida, United States	US	USFL	FL023	30.1925	-82.6146	306564	0								3	Watertown, Florida, United States	US	USFL	FL023	30.1925	-82.6146	306564	20171105130000	http://www.watertowndailytimes.com/news03/florida-teen-admits-to-abusing-young-girl-in-lyme-20171105
704074057	20171105	201711	2017	2017.8356	COP	POLICE						COP													0	1822	182	18	4	-9.0	5	1	5	-12.7027027027027	4	Kharkiv, Kharkivs'ka Oblast', Ukraine	UP	UP07	25036	49.9808	36.2527	-1041320	0								4	Kharkiv, Kharkivs'ka Oblast', Ukraine	UP	UP07	25036	49.9808	36.2527	-1041320	20171105130000	BBC Monitoring in English/BBC Monitoring/(c) BBC
704074058	20171105	201711	2017	2017.8356	COP	POLICE						COP			BUS	COMPANY						BUS			1	013	013	01	1	0.4	10	1	10	-5.59345156889495	0								0								0								20171105130000	https://www.iol.co.za/sunday-tribune/news/husband-found-hanged-after-murder-11863533
704074059	20171105	201711	2017	2017.8356	COP	DEPUTY						COP			CRM	DEALER						CRM			1	060	060	06	2	6.0	10	2	10	-10.7219784603111	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171105130000	http://nripress.com/thief-three-scrap-dealers-held-for-theft-at-aaps-delhi-office/
704074060	20171105	201711	2017	2017.8356	COP	PRISON						COP			CRM	CRIMINAL						CRM			0	084	084	08	2	7.0	6	1	6	-11.4285714285714	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105130000	http://www.watertowndailytimes.com/news05/ags-office-wraps-up-two-more-days-of-pleas-and-sentencings-in-operation-gravy-train--20171105
704074061	20171105	201711	2017	2017.8356	COP	POLICE						COP			CRM	DEALER						CRM			1	173	173	17	4	-5.0	2	1	2	-10.4347826086956	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171105130000	http://nripress.com/thief-three-scrap-dealers-held-for-theft-at-aaps-delhi-office/
704074062	20171105	201711	2017	2017.8356	COP	PRISON						COP			CRM	CRIMINAL						CRM			0	173	173	17	4	-5.0	6	1	6	-11.4285714285714	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171105130000	http://www.watertowndailytimes.com/news05/ags-office-wraps-up-two-more-days-of-pleas-and-sentencings-in-operation-gravy-train--20171105
704074063	20171105	201711	2017	2017.8356	COP	POLICE						COP			CRM	GANG						CRM			0	181	181	18	4	-9.0	5	1	5	-12.7027027027027	4	Kharkiv, Kharkivs'ka Oblast', Ukraine	UP	UP07	25036	49.9808	36.2527	-1041320	4	Kharkiv, Kharkivs'ka Oblast', Ukraine	UP	UP07	25036	49.9808	36.2527	-1041320	4	Kharkiv, Kharkivs'ka Oblast', Ukraine	UP	UP07	25036	49.9808	36.2527	-1041320	20171105130000	BBC Monitoring in English/BBC Monitoring/(c) BBC
704074064	20171105	201711	2017	2017.8356	COP	POLICE						COP			EDU	STUDENT						EDU			1	010	010	01	1	0.0	5	1	5	0.311041990668739	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20171105130000	http://www.watertowndailytimes.com/news05/norwood-norfolk-students-apply-curriculum-to-mock-trial-20171105
704074065	20171105	201711	2017	2017.8356	COP	POLICE						COP			GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	2	1	2	-5.7542768273717	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105130000	http://www.dailymail.co.uk/news/article-5051489/Bodies-two-ex-soldiers-left-decomposing-flats.html
704074066	20171105	201711	2017	2017.8356	COP	POLICE						COP			GOV	INTERIOR MINIST						GOV			1	141	141	14	3	-6.5	2	1	2	-7.76699029126214	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171105130000	https://www.rferl.org/a/russia-moscow-antigovernment-protest-detentions/28836159.html
704074067	20171105	201711	2017	2017.8356	COP	POLICE OFFICER						COP			GOVOPP	GOVERNMENT						GOV	OPP		1	175	175	17	4	-9.0	20	1	10	-11.3207547169811	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171105130000	http://news.trust.org/item/20171105125051-n8fei
704074068	20171105	201711	2017	2017.8356	COP	POLICE						COP			IDN	INDONESIAN	IDN								0	012	012	01	1	-0.4	2	1	2	-2.98507462686567	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171105130000	http://news.abs-cbn.com/news/11/05/17/arrested-wife-of-maute-seeks-help-from-indonesian-embassy
704074069	20171105	201711	2017	2017.8356	COP	POLICE						COP			IDN	INDONESIAN	IDN								0	012	012	01	1	-0.4	2	1	2	-2.98507462686567	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20171105130000	http://news.abs-cbn.com/news/11/05/17/arrested-wife-of-maute-seeks-help-from-indonesian-embassy
704074070	20171105	201711	2017	2017.8356	COP	POLICE						COP			IDN	INDONESIAN	IDN								0	030	030	03	1	4.0	2	1	2	-2.98507462686567	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171105130000	http://news.abs-cbn.com/news/11/05/17/arrested-wife-of-maute-seeks-help-from-indonesian-embassy
704074071	20171105	201711	2017	2017.8356	COP	POLICE						COP			IDN	INDONESIAN	IDN								0	030	030	03	1	4.0	2	1	2	-2.98507462686567	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20171105130000	http://news.abs-cbn.com/news/11/05/17/arrested-wife-of-maute-seeks-help-from-indonesian-embassy
704074072	20171105	201711	2017	2017.8356	COP	POLICE						COP			IDNGOV	INDONESIAN	IDN					GOV			0	012	012	01	1	-0.4	6	1	6	-2.98507462686567	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20171105130000	http://news.abs-cbn.com/news/11/05/17/arrested-wife-of-maute-seeks-help-from-indonesian-embassy
704074073	20171105	201711	2017	2017.8356	COP	POLICE						COP			IDNGOV	INDONESIAN	IDN					GOV			0	030	030	03	1	4.0	6	1	6	-2.98507462686567	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20171105130000	http://news.abs-cbn.com/news/11/05/17/arrested-wife-of-maute-seeks-help-from-indonesian-embassy
704074074	20171105	201711	2017	2017.8356	COP	POLICE						COP			IRL	IRELAND	IRL								1	111	111	11	3	-2.0	5	1	5	-4.7741935483871	4	Tuam, Galway, Ireland	EI	EI10	18298	53.5167	-8.85	-1506039	4	Tuam, Galway, Ireland	EI	EI10	18298	53.5167	-8.85	-1506039	4	Tuam, Galway, Ireland	EI	EI10	18298	53.5167	-8.85	-1506039	20171105130000	https://www.irishcentral.com/opinion/others/why-do-the-irish-despise-those-who-seek-the-truth
704074075	20171105	201711	2017	2017.8356	COP	DETECTIVE						COP			LKA	SRI LANKA	LKA								0	040	040	04	1	1.0	6	1	6	-1.53172866520787	4	Kollupitiya, Western, Sri Lanka	CE	CE36	25851	6.88333	79.85	-2224262	4	Kollupitiya, Western, Sri Lanka	CE	CE36	25851	6.88333	79.85	-2224262	4	Kollupitiya, Western, Sri Lanka	CE	CE36	25851	6.88333	79.85	-2224262	20171105130000	http://www.uktamilnews.com/?m=20171105
